label,text,product_id,product_name
0,پایه نگهدارنده شل بود مرجوع کردم,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"برای کاری که من میخاستم مناسب بود , اول بت تردید خردیدم بعد که اومد دیدم انقد کوچیک و ظریفه فکر کردم گوشی منو که سنگینه نمیتونه نگه داره ولی مقاومتش وهمین کوچیک بودنشو دوست دارم که جای کمی اشغال میکنه من که راضی بودم و دوباره یکی دیگه واسه دومین گوشیم هم سفارش دادم ارزش خرید داره",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,پایه نگهدارنده بسار کاربدی و استفاده ازش خیلی راحته ثابته و بدون نگرانی میتونید موبایلتون رو روش قرار بدید تنظیمش خیلی راحته و در درجات مختلف قرار میگیره و کارکردن با موبایل رو اسون میکنه.,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,در کل کاربردی و کار راه اندازه من این پایه نگهدارنده رو برای لایو انستاگرام تهیه کردم پیشنهاد میکنم بخرید جنسش کمی ضعیفه و ای کاش تولید کننده کمی بیشتر روی کیفیت این محصول تمرکز می‌کرد در کل خوبه بخرید,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,خیییلی جنسش خوبه و محکم و مقاوم من هم گوشی و عمودی و افقی گذاشتم و محکم موند هم آیپد و گذاشتم خیلییی ثابت و محکم بودش بازم میخوام سفارش بدم و توصیه میکنم حتما بگیرین,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,نسبت به قیمت خوب است,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,بسیار عالی دقیقا مطابق عکس و مطالب ذکر شده,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,مسخره س نخرید همش میفته.وزن تبلت که هیچی گوشیم تحمل نمیکنه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,خوبه ولی از نظر قیمتی گرون تر از ارزش واقعیش هست و اینکه گوشی زیاد میره داخلش و جلوی صفحه رو میگیره یکم,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"عالی, آدم یک وقت ها کم هزینه میکنه ولی زیاد بهره برداری میکنه.",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,سلام ودرود بعضی‌ از سفارشات واقعا اون چیزی که‌ در تصویر وتوضیحات هست نیستندخیلی بی کیفیت هستند که‌ باعث ضربه زدگی جنس شده‌ در طول مسیر,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,"جنس پلاستیکش خیلی عالی نیست, اما به نسبت قیمتش می ارزه!",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,عالی و کار راه اندازه این نگهدارنده گوشی,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"من تازه به دستم رسیده و بنظر که خوب میاد با اینکه دیرتر از زمانی که انتخاب کردم , به دستم رسید ولی خب متناسب با قیمتش خوبه. بهتون پیشنهاد میکنم حتما داشته باشین واقعا می ارزه و در سه حالت میتونین تغییرش بدین و برای فیلم دیدن عالیه و رنگ صورتیش رو انتخاب کردم خیلی نازه. ممنون از دیجیکالا",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,پلاستیکی هست و گوشی جا نمیشه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,خوبه مثلا رو میز مطالعه یا جایی که ثابت باشه و نخوایید هی گوشی رو بذارید دوباره بردارید پایش ضعیفه مخصوصا اول بار که میخواد بازش کنید خیلی حواستون باشه چون ممکنه بشکنه خیلی اروم و با حوصله یه مقدار بهش ور برید و بازش کنید ولی از دفعه های بعد روون میشه و اینکه پایش کلا ضعیفه و کج و معوج میشه و اگر گوشیتون قاب داره یا باید قابتونو در بیارید یا باید قسمت نقره ای رنگ رو در بیارید که با چسب ضعیف و کمی چسبیده و جا باز میکنه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,فر ق زرد و زرد فلورسنت و نفهمیدم ولی خوشرنگ دوسش دارم. گوشی من a32 4G دو جهت افقی و عمودی راحت تونستم با قاب قرارش بدم و همزمان با گوشی کار کنم هیچ قسمتی از نگهدانده مانع کارکرد مانیتور گوشی نمیشه .جنس پلاستیکش مواد بازیافتی نیست .خیلی کاربردی چند جهت به عقب و جلو میشه حالتشو تغیر داد .خیلی تمیز و خوبه تو یه جعبه با بسته بندی مناسب بود.برا تماشای فیلم با تایم طولانی عالیه .,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"خیلی عالیه , بعد از حدود یه سال استفاده از این نگهدارنده دارم نظرم رو میگم , حتی قدرت نگه داشتن تبلت بزرگ رو هم داره , دخترم یک سال از این نگهدارنده برای استفاده از تبلت بزرگ برای شرکت در کلاس آنلاین استفاده کرد و خیلی راضی بودم . اینو برای زاپاس خریدم , نه اینکه نگران خراب شدنش باشم , چون فک نمیکنم به راحتی خراب بشه و بشکنه , از اینکه یه وقت دخترم جایی بندازه و گم بشه گفتم یه دونه هم زاپاس داشته باشم",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"ما با یک پایه ای روبرو هستیم که واقعا فراتر از انتظاره, من خودم واقعا قبل از خرید خیلی شک داشتم, ولی واقعا نسبت به قیمتی که دارین میدین یه چیز فوق العاده خفن و با کیفیت و بی نقص رو تحویل میگیرین, واقعا حرفی درموردش نیست و فقط میتونم بگم که عالیه و اگرم بخوام ایرادی ازش بگیرم که واقعا جدی باشه به این برمیگرده که من وقتی میزارمش روی میز و یه لحظه بخوام یه پیام رو سین بزنم یا کاری انجام بدم نگه دارنده تکون میخوره و به عقب میره, ولی واقعا در کل خیلی چیز خوبیه و واقعا نسبت به قیمت همونطور که در بالا گفتم واقعا واقعا واقعا ارزش خرید داره اونم از نوع بسیار بالاش",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"برای کلاسای آنلاین, تماشای فیلم و مواردی از این قبیل بسیار مناسب هست. فقط شاید به مرور استند پشتش یکم از اون حالت محکم بودنش خارج بشه که باید دقت کرد خیلی محکم استند پشتش رو تغییر درجه ندید . ای کاش فقط رنگ های سفید و سیاه رو تخفیف نمیزدید و گاهاً هم برای رنگ های دیگر تخفیف می‌ گذاشتید. من خودم دو تا رنگی که میخواستم رو تهیه کردم ولی در کل لطفا برای همه ی رنگها تخفیف قرار بدید. در کل پیشنهاد میشه و وسیله ایی هست که حتما نیاز پیدا میکنید. بهرحال انتخاب خرید با شماست.",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,من 3تا مشکی از زنبق پلاست خرید کردم و 1 صورتی از فروشگاهی دیگه واقعا 3تا مشکی جنس افتضاحی داشت خیلی بد بود زبر بود پلاستیک های اضافه ازش جدا نشده بودن واقعا بد بود ولی اون 1 صورتی خیلی خیلی خوب و ترو تمیز بود بازم میگم از زنبق پلاست خرید نکنید از لیاناهوم خرید کنید حداقل اینا جنس با کیفیت میفرستن,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"خیلی خوبه,واقعا به کار میاد.از خریدم راضیم. سلام,من بعد از حدود 8,9ماه استفاده یکی دیگه هم خریدم و از خریدمم خییییلی راضیم. چونکه اولی خیلی خوب برام کار کرد و هنوزم داره کار میکنه و هررر که میبینه میپرسه از کجا خریدی? برای فیلم و کلاس انلاین و ... خیلی کاربردیه. من دومدل دیگه از قبل خریده بودم اما از دقتی اینو خریدم اونارو کلا گذاشتم کنار.",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,چند ماه پیش از فروشنده دیگه ای خریدم و خیلی خیلی بیکیفیت بود و زود از هم پاشید و خراب شد. فکر کردم همشون همین جوری هستند و از ناراحتی حتی مرجوع هم نکردم. اینبار بنا به درخواست کس دیگری یکی از این فروشنده خریدم و دیدم بسیار عالی است و اصلی و ساخت چین است. بلافاصله از همین فروشنده 3 تا دیگه برای خودم سفارش دادم. دفعه قبل کالای تقلبی برای من ارسال شده بود و جعبه نداشت و از مواد کهنه در ایران تولید شده بود.,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"واقعا یکی از بهترین خریدام بود, خیلی راضی بودم, من رنگ مشکی رو انتخاب کردم, البته با شک و تردید چون نظرا خیلی متناقض بود, که رنگ مشکی طوسی ارسال شد برام, قسمتی که گوشی روی اون قرار میگیره حالت پلاستیک نرمتری نسبت به بدنه هست که به تلفن اسیب نمیزنه و لغزنده نیست که گوشی سر بخوره!اندازه بسیار متناسب هست و به هر سمت تلفن رو قرار بدید کاملا متعادل میایسته, از نظر جا شدن گوشی روی پایه چون تو چنتا نظر گفته بودن, کاملا اندازه بود , البته قاب اصلی که تو جعبه تلفن همراهش بود روشه و مشکلی ایجاد نکرد.",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,من خیلی به این محصول رو دوست دارم اما یه سری مشکلات هم داشت من برای ندرسم گرفتم اول اینکه جلد گوشی های کلفت داخلش نمیره و روش می ایسته اما اگه قطر گوشی زیاد باشه هی می افته اما میتونین برای اینکه گوشی خیلی بزرگ داخلش جا بگیره اون واشر سیاه رنگ رو در بیارین و اینکه من رنگ رز گلد رو سفارش دادم و رنگی که دیدم بیشتر شبیه به قهوه ای روشن هست تا رزگلد اما برای من فرقی نمی کنه به هر حال کارم رو راه می ندازه و اینکه می تونید تبلت هم روش بزارین این محصول تحمل وزن تبلت s6 liteرو داره,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,این کار مخصوص ما بیننده های فیلم و سریال و انیمه و هر چیز دیگه ای هستش بسیار کار عالیه از شر نگه داشتن تو دستتون راحت میشین و با خیال راحت به کارِتون میرسین مقاوم هستش از دستم چند باری زمین افتاده چیزیش نشده رنگاش هم زیاده و نسبت به قیمت حرف نداره صدرصد خرید کنید منم سه تا از این کار سفارش دادم و همشون اوکی بودن,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"من امروز سفارشاتم به دستم رسید , این پایه تبلت و گوشی رو برای موقع کلاس های آنلاین می خوام , کلی در موردش تحقیق کردم , خییلی مقاومتش خوبه گ اگر گوشی دارین که کاملا اندازس , اگر هم تبلت دارین ,این پایه تا تبلت 11 اینچ رو جواب میده,چون تبلت خودم که عکسش رو گذاشتم 10 اینچه و این پایه کاملا تونست چه افقی ,چه عمودی تبلت رو نگه داره.پیشنهاد میدم که این محصول رو حتما استفاده کنید.",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"پایه چند تا خریدم ولی این یکی برتری که نسبت به بقیه تو این قیمت ها داره اینه که گوشی و تبلت رو رو میز که میزاری رو پایه,رو پایه هم کار میکنی تکون نمیخوره و میشه راحت در کنار کامپیوتر کارهات رو روی پایه انجام بدی.در ضمن اندازش هم خوبه و کیفیت ساختش هم مناسبه.ممنون از دیجی کالا",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,پلاستیک غیرشفافه ولی محکم و کاربردیه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"قابل توجه کسانی که تصمیم به خرید این هولدر دارند, این هولدر با توجه به قیمتش ارزش خرید داره و موبایلتون رو خیلی خوب هم تو حالت افقی و هم عمودی به خوبی هولد میکنه و اینکه انتظار جنس باکیفیت را نداشته باشید من به شخصه برای استفاده توی مغازه که طبق نظراتی که بقیه خریداران درمورد کیفیت کالا بیان کرده بودم خریدم و صرفا میخواستم فقط کارم راه بیفته اگه در مورد هولدرها جز این مد نظر شماست پس برید سمت کالاهای با کیفیت تر ممنون از فروشنده و دیجیکالا",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,این محصول کارایی مناسبی ندارد,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,کار راه بندازه ولی باکیفیت نیست من رنگ مشکیش و خریدم انگاری از پلاستیک مواد کهنه و بازیافتی ساخته شده و قسمت پایینش که موبایل روش قرار می‌گیره یه قسمتی داره که با چسب قطره ای چسبوندن و اطرافش چسب خشک شده داره!!,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,"دفعه ی قبل مشکی از اراسپ خریدم. اصلا راضی نبودم; چون هم قسمت داخلیش نارنجی بود که دوست داشتم طوسی باشه و هم اون قسمت ازش جدا شده بود که چسب زدم اما بازم ازش جدا میشد. ارزش مرجوع کردن هم نداشت. این سری صورتی کلوپ سبز رو گرفتم, از نظر ظاهری مشکلی نداشت اما پایه اش که درجه رو نتظیم میکنه سفت حرکت میکنه که پایه نگهدارنده قبلی این مشکل رو نداشت",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,خوب بود همون چیزی بود که میخواستم,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,پول بیشتری بدید جنس بهتری بگیرید زود خراب میشه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,عالیه واقعا چیزی بود که دنبالش بودم جنسش محکمه و اینکه درجه باز شدنش قابل تنظیم هست خیلی عالیه و یه چیزی که خیلی خوبه اینکه موبایل روش سنگینی نمیکنه برگرده به عقب و بیفته. اندازش نسبت به کف دست رو میتونین توی عکس که گذاشتم ببینین.,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,این وسیله خیلی کاربردیه و سر تغییر زاویه ای هم که داره تمام نیاز هامو از یه پایه نگهدارنده برطرف کرده ولی اصلااا انتظار یه جنس شکیل و زیبا نداشته باشید,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,کالای ارسال با تصویر مطابقت نداشت,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,من بین دو تا مدل تردید داشتم و این مدل رو انتخاب کردم بدستم رسید و بسیار راضی هستم. داخل قسمتی که گوشی قرار میگیره از جنس پلاستیک نرم و انعطاف پذیر هست که باعث میشه به گوشی خوب متصل و فیکس بشه و استحکاک ایجاد کنه تا گوشی سر نخوره.قسمت پایین که به سطح میز متصل میشه هم 2تا پایه از جنس پلاستیک نرم داره تا کاملا به هر سطحی بچسبه و سر نخوره. واقعا با قیمت 12 تومان بهترینه!!!,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,به صرفه و کار راه انداز قیمت فوق عالی تشکر دیجی کالا,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,خیلی کوچولوئه و جنس بدنه تعریفی نیست,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,عالیه بخرین از نظر من,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,یک وسیله ی تقریبا ساده و سبک و بسیار کار راه انداز . قیمت خیلی خیلی کم اما کارایی عالی. دوستانی که گفته بودن تغییر درجه اش سخته یا الکیه و میشکنه برای من اصلا اینطور نیست خیلی راحته و بنظرم نمیاد زیاد الکی بشکنه. هم گوشی و هم تبلت امتحان کردم هم با گارد و بدون گارد همه جوره اوکیه. خیلی راضیم,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"انقدر موبایلو با دستم نگه میداشتم و پی دی اف میخوندم و فیلم میدیدم , یا موبایلو تکیه میدادم به کتاب و … خسته شده بودم . خدایی رضایت بخش بود برام این وسیله . هم قیمتش مناسب بود هم اندازش برای ایفون 8 خوب بود.",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"یه پایه سبک, معمولی که فکر میکنم چون ارزونه ارزش خرید داره ولی برا کسی که پشت میز میشینه و بخواد مثلافیلم ببینه",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,پایه ساده و خوبیه پیشنهاد میکنم,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,چند باره سفارش می دم راضی هستم .فقط اگر ارتفاعش بلندتر بود برای کار با موبایل و دیدن فیلم راحتر ازش میشه استفاده کرد . ولی در کل خریدش رو توصیه می کنم . البته موقع خرید به سایز گوشی یا تبلتتون دقت کنید چون پایه خیلی بزرگی نیست برای دستگاههای بزرگ یا قطور,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
2,از بابت کارکرد و چیزی که از این محصول انتظار داریم کاملا راضیم ولی از بابت کیفیت و جنس ساخت واقعا تو ذوقم خورد تمیز کاری این محصول بعد از خارج شدن از قالب ریخته گری انجام نشده بود و پره های اضافی نازک از کناره های محصول بیرون زده بود با کارد اضافه ها رو گرفتم ولی عرض کردم از بابت انتظاری که از یک نگهدارنده گوشی داشتم کاملا راضیم و همونیه که لازم داشتم و میخواستم,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,من این پایه موبایل رو از دیجیکالا خریدم واقعا کیفیت خوبی داره و قیمتش هم مناسبه عکسش رو میزارم حتما حتما ببینید فقط قسمت خاکستریش درمیاد البته با فشار که بهش وارد کنید که بهتون توی عکسا نشون میدم ولی در کل محصول عالیه و من راضیم و در هر اندازه ای که شما بخواید خم و یا راست میشه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"دستم خورد و اشتباهی به جای سه تا, پنج تا خریدم اما خیلی خوبه راضی ام. حتی برای تبلت هم استفاده میکنم برای کتاب خوندن خیلی کارمو راحت کرده قبلا مجبور بودم برای خوندن, تبلت رو روی پام بزارم یا با دست نگه داشتن, دستمو درد میاورد اما این پایه واقعا خیلی برام مفید بود",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,نسبت به قیمتش خیلی خوبه. کار راه اندازه و نیاز من رو براورده کرد. چند درجه هم داره و محکم هست. البته خیلی وقت نیست ازش استفاده می کنم ببینم دوامش چطوره ولی نسبت به قیمت واقعا خوبه. البته گوشی من با قاب توش جا نمی شه اما همچنان روش نگه داشته می شه و مشکلی ایجاد نمی شه. گوشی من a52s هست و قابش نسبتا ضخیمه. عکسش رو می گذارم.,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,خوبه گوشیتو نگه میداره دستت درد نیاد ارزون و کار راه انداز,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"محصولی جالب و دوست داشتنیه, کاربردی هم هست. راحت میشه تنظیم کنید و در فضاهای مختلف استفاده کنید. برای کسانی که موبایل رو روی میز, اوپن یا سرکار قرار میدن خیلی خوبه, هم میتونید پیغام هاتون رو چک کنید و یا اینکه فیلم نگاه کنید. کلا گوشی رو آماده به کار نگه میداره و دیگه لازم نیست مدام گوشیتون رو از روی میز بردارین. اگر faceid هم داشته باشید که عالیه.",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,بسته بندی خوب بود. رنگ بندی هم قشنگ. با ملاحظه استفاده کنید,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,نکته اش اینه ساخت ایرانه و پشتیبانی همگانی از تولید کننده ایرانی میشه و این خودش یکجور دلگرمی برای بازار کسب و کار و فروشه.... همونطور که ما دوست داریم از خودمون پشتیبانی اجتماعی و اقتصادی بشه برای تولید کننده و فروشنده کل و جزئ هم همین طور بجاست. این رنگی هم که برای بنده فرستادن هرچی دقت کردم به قرمز آجری نمی خورد بیشتر بنفش مایل به قرمزه ولی بهر شکل مشکلی ندارم حله,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"مدتها بود که برای استقرار و ثابت نگهداشتن گوشی تلفن همراهم بر روی میز اداریم به دنبال یه پایه نگهدارنده خوب می‌گشتم , بعد از اینکه دیجی به صورت اتفاقی این کالا رُ به من معرفی کرد سریعاً اقدام به خرید کردم و از انتخابم هم بسیار راضی ام ; پیشنهاد میکنم اگر شما هم به دنبال یه پایه نگهداری گوشی موبایل و یا تبلت جمع و جور میگردید حتماً برا سفارش گذاری و درخواست خرید این محصول اقدام کنید. ممنونم دیجی جان ; خدا توفیق بیشتر بده بهت.",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,چیز خوبیه احتمال اینکه دوباره ازش بخرم هست تو خونه خیلی استفاده میشه جنسش خوبه بگمونم یکی آبی رنگش رو گرفتم مثل عکس ولی برعکس صورتی خیلی نرم حرکت میکنه من به صورتی عادت کرده بودم ولی تو خونه ازینا لازمه متاسفانه خاکستری این مدل رو برام نفرستادین‌ و چیزی که تو عکس هست رو فرستادین مرسی واقعا 😕💔 از تولیدی ایران زمین‌جان _____________________________________________ این بنفشه شکسته‌ست🥲💔چرا با پایه‌های گوشی‌م چنین می‌کنید?! اون خاکستری که اونطوری بود اینم این.. فکر کنم حداقل مشکیه سالمه..🥲🙏🏻,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,کیفیت ساخت و پرداخت قطعاتش پایینه ولی برای پشت میز اداره خوبه . اگر گوشیتون مثل گوشی من قاب داشته باشه باید پوسته تکیه گاه زیری رو بکنید تا گوشی جا بشه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,سلام جنس پلاستیکی قابل قبولی داره که باعث سبکی و قابل حمل بودنش میشه اندازه اش در حالت تاشده قد یه جعبه استامپ هست برای چتهای تصویری و کلاس هام گرفتم اینجوری نیازی نیست همش دستم بگوشی باشه تنها ایرادش اینه که چون وزنش یکدسته تو تمام سطحش با درجات خیلی باز وزن گوشی چپه اش میکنه که تصمیم گرفتم خودم دو تا آهنربا رو پایینش بذارم تا کمی سنگینتر بشه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
2,بد نیست یکم کوچیک نسبت به موبایل های بزرگ,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,یه تکه طوسی رنگ داره که من اونو همون روز اول کندم تا گوشیم داخلش قرار بگیره.پیش از اون گوشیم می افتاد بیرون. و دیگه این که قسمت پشتی و پایه اش محکم نیست سر میخوره و تا انتها باز میشه مثل کتاب که یا باید چسب بزنید یا با نخ ضخیم پایه رو ثابت کنید البته خودم موقتا تکیه اش دادم به لپ‌تاپ.مدل گوشیمم سامسونگ A14 . اگه گوشیتون ظریف تر شاید اینطور نباش.,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,"در یک کلام افتضاح, جنس بسیار بد, عدم نگهداری گوشی در زاویه دلخواه و بی ارزش حتی برای هزار تومن",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"من این محصول رو تازه تهیه کردم, برای گوشی موبایل عالیه ولی وزن تبلت 10 اینچی رو تحمل نمیکنه. پایه روی میز لیز میخوره و اگر با گوشی کار میکنین کمی اذیت کننده ست ولی برای تماشای فیلم خوبه. تا زاویه 45 درجه بخوبی ثابت میمونه و نگران باز شدنش نیستین. ظرافت ساختش زیاد تعریفی نداره و لبه های پلاستیکی جنسی که من خریدم پر از زدگی و برش پلاستیک بود. در کل برای استفاده روزانه در این قیمت پیشنهاد میکنم",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,این محصول بسیار پرکاربرد هست و به علت قابلیت تنظیم درجات به تعداد زیاد از محصولات مشابه بهتره دوستانی که گفتن با قاب گوشی جا نمیشه باید بگم که این موضوع هیچ مشکلی در استفاده از استند و نگه داشتن گوشی ایجاد نمیکنه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"ممنون از دیجی کالا که سفارشم رو زودتر از موعد تحویل داد,خیییلی پایه خوبیه و چون کم جا میگیره واسه توی کیف خریدم ,جنسش یکم ضعیفه ولی هم موبایل رو خوب نگه می داره وهم رنگ صورتیش زیباست و درجه بندیش هم خشک نیست و راحت عوض میشه کلا بخرید من که خیلی راضیم",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"این نگهدارنده نسبت به هزینه ای که میکنید خیلیم عالیه دقیقا مطابق توضیحاته , ولی اگر تمایل دارید صفحه گوشی یا نبلت از سطح زمین بالاتر بیاد و گوشی نزدیک زاویه دیدتون باشه این وسیله مناسب نیست , من واسه کسی خریدم و خیلیم راضی بود , طبق توضیحاتش اگر واستون کاربردیه حتما خریدش کنید , جنسش خوبه و چرخش پایه و ‌ثباتش روی زمین یا میز کار عالی ممنون از دیجی کالای عزیز",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,برای تماسهای تصویری بلند مدت عالیه استفاده میکنم.,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,"وسیله جالبیه و کاربردی من به عنوان پایه برای فیلم برداری تو کلاس استفاده می کنم, جنس محکمیه, شاید بعضیها بگن این کار رو با قلاب قاب گوشی هم میشه انجام داد ولی اینطور نیست من از این وسیله دو تا گرفتم از اون قاب گوشیها هم دارم ولی کار اینو نمی کنه",640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,وزن گوشی رو تحمل نمیکنه باز میشه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,خیلی عالیه هم کوچیک قابل حمل تو مسافرت اینا هم سبک واقعا خوشم اومد جنس نسبت به پلاستیک داره خوبه مقاومه برای طراحی دیجیتال که عالیه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,خیلی خوبه متناسب با هر وزنیه و پایش جم میشه و اندازه ی خیلی خوبی داره و هرجایی میشه گذاشتش و اصلین جا رو نمیگره و خیلی راحت هم به صورت عمودی هم به صورت افقی روی پیاه میمونه و اصلن تکوم نمیخوره و خیلی محصول خوبیه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,به عنوان یه پایه رو میزی برای گوشی خوبه اما انتظار زیادی ازش نداشته باشین در حد پولیه که میدین و راضی نگهتون میداره به خاطر این میگم که اگه گارد رو گوشتون باشه یکم استفاده ازش سخت میشه شاید مجبور شین گارد و هردفه در بیارید و اگه میخواین برای تبلت استفاده کنین فکر نکنم وزنشو خوب تحمل کنه ولی در کل خوبه تو چند ماهیی که دارم استفاده میکنم ازش راضیم,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,در مورد پایه اصلا ب در نمیخوره حیف پولی ک دادم ب این جنس بی کیفیت,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
0,من از این خریده بودم قبلا جنسش بهتر از اینی بود که برام فرستادن...در ثانی جعبه شم افتضاح و داغون بود معلوم بود که مرجوعی بوده برچسب رو کندن دوباره فرستادن منم حوصله مرجوع نداشتم دیگه...اینم از جای چسب دیجی کالاش یه ذره از برچسبشم مونده بود...ممنون از فروشگاه عزیز که انقدر هنرمندانه جنس ارائه میده,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,با قیمت و جنس عالی بهترینهه,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
1,خوبه هنوز داریم استفاده میکنم,640309,پایه نگهدارنده گوشی موبایل و تبلت یونیورسال مدل 270 درجه
